CONSTITUENT_ID,AGE,GENDER,CITY,STATE,COUNTRY,ZIPCODE,EMAIL,PHONE,MARRIED,CONSTITUENT_ID,No of Events Attended,CONSTITUENT_ID,Total Amount donated,Donated (yes/no)
1244825,64,Female,Decatur,Illinois,USA,62526,1,1,0,1244825,1,NULL,0,0
1244841,47,Female,Freeport,Illinois,USA,61032,0,1,1,NULL,0,NULL,0,0
1244939,46,Female,Kernersville,North Carolina,USA,27284,0,0,0,NULL,0,NULL,0,0
1246432,57,Female,Brandon,Mississippi,USA,39047,0,1,0,NULL,0,NULL,0,0
1246440,50,Male,Yuma,Arizona,USA,85365,1,1,0,NULL,0,NULL,0,0
1246605,47,Female,Sidney,Illinois,USA,61877,1,1,0,1246605,1,NULL,0,0
1248728,46,Female,Seattle,Washington,USA,98118,1,1,1,NULL,0,NULL,0,0
1248729,47,Female,Champaign           ,Illinois,USA,61821,0,1,0,NULL,0,NULL,0,0
1248756,45,Female,Western Springs,Illinois,USA,60558,0,1,0,NULL,0,NULL,0,0
1251928,45,Female,Joliet,Illinois,USA,60431,0,1,0,NULL,0,NULL,0,0
1251996,47,Female,Park Forest,Illinois,USA,60466,0,1,0,NULL,0,NULL,0,0
1253147,61,Female,Vernon Hills,Illinois,USA,60061,1,1,1,NULL,0,NULL,0,0
1253193,0,Female,Deerfield,Illinois,USA,60015,1,1,0,NULL,0,1253193,355,1
1253289,44,Female,Montgomery,Illinois,USA,60538,0,1,0,NULL,0,NULL,0,0
1253324,49,Male,Marietta,Georgia,USA,30064,1,1,1,NULL,0,NULL,0,0
1253325,46,Female,Independence,Missouri,USA,64052,0,1,0,NULL,0,NULL,0,0
1253326,47,Male,Chicago             ,Illinois,USA,60646,0,1,1,1253326,1,1253326,75,1
1253327,45,Female,Oglesby,Illinois,USA,61348,0,1,0,NULL,0,NULL,0,0
1253328,46,Female,Charleston,Illinois,USA,61920,1,1,0,NULL,0,1253328,75,1
1253329,75,Female,Bend,Oregon,USA,97703,0,1,0,1253329,2,NULL,0,0
1253342,48,Female,Silver Spring,Maryland,USA,20906,1,1,0,1253342,1,NULL,0,0
1253347,49,Female,Byron,Illinois,USA,61010,0,1,0,NULL,0,NULL,0,0
1253358,49,Male,Las Vegas,Nevada,USA,89142,0,1,0,NULL,0,NULL,0,0
1253390,51,Female,,No State,USA,,0,0,0,NULL,0,NULL,0,0
1253406,50,Female,Dix,Illinois,USA,62830,0,1,1,NULL,0,NULL,0,0
1253472,48,Female,London,No State,GB,W92PB,0,1,0,NULL,0,NULL,0,0
1253503,46,Female,Downers Grove,Illinois,USA,60516,0,1,0,NULL,0,NULL,0,0
1253504,45,Female,Frankfort,Illinois,USA,60423,1,1,0,NULL,0,NULL,0,0
1253540,60,Female,Bremerton,Washington,USA,98311,0,1,1,NULL,0,NULL,0,0
1253575,46,Female,South Jacksonville,Illinois,USA,62650,1,1,0,NULL,0,NULL,0,0
1253616,57,Female,Rockford,Illinois,USA,61109,0,0,0,NULL,0,NULL,0,0
1253694,60,Female,Texico,Illinois,USA,62889,0,0,0,NULL,0,NULL,0,0
1253695,50,Female,Gilson,Illinois,USA,61436,0,1,0,NULL,0,NULL,0,0
1253916,45,Female,New Lenox,Illinois,USA,60451,0,1,0,NULL,0,NULL,0,0
1253917,52,Female,San Jose,California,USA,95136,1,1,0,1253917,1,1253917,1050,1
1253918,58,Female,Lakeland,Florida,USA,33809,0,1,0,NULL,0,NULL,0,0
1253919,46,Female,Chicago,Illinois,USA,60629,1,1,0,NULL,0,NULL,0,0
1253988,53,Female,Edelstein,Illinois,USA,61526,1,1,0,NULL,0,NULL,0,0
1253998,56,Male,Champaign           ,Illinois,USA,61820,1,1,0,1253998,1,1253998,350,1
1254003,55,Female,Rockford,Illinois,USA,61107,0,1,0,1254003,1,NULL,0,0
1254007,59,Female,Blandinsville,Illinois,USA,61420,1,1,0,NULL,0,1254007,225,1
1254485,0,Female,Glen Ellyn,Illinois,USA,60137,0,1,1,NULL,0,1254485,45,1
1254496,0,Female,Saint Louis,Missouri,USA,63130,0,0,1,NULL,0,NULL,0,0
1254573,90,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1254736,72,Female,Manchaca,Texas,USA,78652,0,1,1,NULL,0,NULL,0,0
1254945,65,Female,Peoria,Illinois,USA,61603,1,1,1,1254945,1,1254945,50,1
1255509,0,Female,Chicago,Illinois,USA,60645,0,0,0,NULL,0,NULL,0,0
1256144,51,Male,Sandpoint,Idaho,USA,83864,0,1,0,NULL,0,NULL,0,0
1256424,55,Male,Saudi,No State,SA,,0,0,0,NULL,0,NULL,0,0
1256481,46,Female,Lincoln,Illinois,USA,62656,1,1,1,1256481,1,1256481,25,1
1256598,48,Female,Decatur,Illinois,USA,62526,0,1,0,NULL,0,NULL,0,0
1256608,48,Female,Mattoon,Illinois,USA,61938,1,1,0,NULL,0,NULL,0,0
1257973,46,Female,Bloomingdale,Illinois,USA,60108,1,1,0,NULL,0,NULL,0,0
1258013,50,Female,Lafayette,Colorado,USA,80026,0,1,0,NULL,0,NULL,0,0
1258026,46,Female,Liberty Twp,Ohio,USA,45011,1,1,1,NULL,0,NULL,0,0
1258060,48,Female,Winnebago,Illinois,USA,61088,1,1,0,NULL,0,NULL,0,0
1258081,56,Female,Freeport,Illinois,USA,61032,0,1,0,NULL,0,NULL,0,0
1258111,49,Female,Beloit,Wisconsin,USA,53511,0,1,0,NULL,0,NULL,0,0
1258128,49,Female,Mattoon,Illinois,USA,61938,0,1,0,1258128,1,NULL,0,0
1258135,47,Male,Sycamore,Illinois,USA,60178,0,1,0,NULL,0,NULL,0,0
1258150,46,Female,Carterville,Illinois,USA,62918,1,1,1,NULL,0,NULL,0,0
1258159,73,Male,Tempe,Arizona,USA,85282,0,1,0,NULL,0,NULL,0,0
1258175,45,Female,Springfield,Illinois,USA,62711,0,1,0,1258175,1,NULL,0,0
1260380,55,Female,Hanna City,Illinois,USA,61536,0,1,0,NULL,0,NULL,0,0
1260387,49,Female,Lindenhurst,Illinois,USA,60046,0,1,0,NULL,0,NULL,0,0
1260389,45,Female,Lexington,Mississippi,USA,39095,1,1,0,NULL,0,NULL,0,0
1260406,45,Male,Cove City,North Carolina,USA,28523,1,1,0,NULL,0,NULL,0,0
1260425,46,Female,Lexington,Illinois,USA,61753,1,1,1,NULL,0,NULL,0,0
1260459,46,Female,Mokena,Illinois,USA,60448,0,1,1,NULL,0,NULL,0,0
1260524,47,Female,Altamont,Illinois,USA,62411,1,1,0,NULL,0,1260524,50,1
1260573,60,Male,Tarrytown,New York,USA,10591,0,1,0,NULL,0,NULL,0,0
1260578,65,Female,Salisbury,North Carolina,USA,28146,1,1,1,1260578,2,1260578,820,1
1260580,57,Female,Paxton,Illinois,USA,60957,1,1,0,NULL,0,NULL,0,0
1260584,52,Female,Peoria,Illinois,USA,61614,1,1,1,NULL,0,1260584,140,1
1260592,62,Female,Terre Haute,Indiana,USA,47805,0,0,0,NULL,0,NULL,0,0
1260739,65,Female,Taylorville,Illinois,USA,62568,1,1,1,NULL,0,NULL,0,0
1260911,48,Female,Springfield,Illinois,USA,62702,1,1,0,NULL,0,NULL,0,0
1260917,46,Female,Loves Park,Illinois,USA,61111,1,1,0,NULL,0,1260917,20,1
1260920,55,Female,Caledonia,Illinois,USA,61011,0,1,0,NULL,0,NULL,0,0
1261036,45,Female,O Fallon,Illinois,USA,62269,0,1,0,NULL,0,NULL,0,0
1261037,44,Female,Tinley Park,Illinois,USA,60487,1,1,0,NULL,0,NULL,0,0
1261038,44,Female,Highlands Ranch,Colorado,USA,80126,0,1,0,NULL,0,NULL,0,0
1261063,62,Female,Urbana,Illinois,USA,61801,1,1,0,NULL,0,NULL,0,0
1261064,44,Male,San Francisco,California,USA,94122,1,1,0,NULL,0,NULL,0,0
1261138,66,Female,Peoria,Illinois,USA,61615,0,1,0,NULL,0,NULL,0,0
126386,32,Female,New Lenox,Illinois,USA,60451,1,1,0,NULL,0,NULL,0,0
126464,31,Male,Champaign,Illinois,USA,61820,1,1,0,NULL,0,NULL,0,0
1265497,64,Female,Ames,Iowa,USA,50010,0,1,0,1265497,1,NULL,0,0
1265506,62,Female,Rockford,Illinois,USA,61107,1,1,0,NULL,0,NULL,0,0
1265514,46,Female,Mahomet,Illinois,USA,61853,1,1,1,NULL,0,NULL,0,0
1265524,62,Male,New Lenox,Illinois,USA,60451,1,1,1,NULL,0,NULL,0,0
1265634,62,Female,Rockford,Illinois,USA,61107,0,1,0,NULL,0,NULL,0,0
1265639,77,Male,Beloit,Wisconsin,USA,53511,1,1,0,NULL,0,NULL,0,0
1265840,43,Female,Lindenhurst,Illinois,USA,60046,1,1,0,NULL,0,NULL,0,0
1265841,43,Female,Downers Grove,Illinois,USA,60516,0,1,0,NULL,0,NULL,0,0
1265850,43,Male,New Lenox,Illinois,USA,60451,1,1,0,NULL,0,NULL,0,0
1265901,50,Female,Gibson City,Illinois,USA,60936,1,1,1,1265901,2,1265901,100,1
1265940,61,Female,Heyworth,Illinois,USA,61745,1,1,0,NULL,0,NULL,0,0
1266071,46,Female,Denver,Colorado,USA,80212,1,1,1,NULL,0,NULL,0,0
126739,31,Female,Danville,Illinois,USA,61832,1,1,0,NULL,0,NULL,0,0
1276997,48,Female,Charleston,Illinois,USA,61920,0,1,0,NULL,0,NULL,0,0
1277001,50,Female,Watseka,Illinois,USA,60970,1,1,0,NULL,0,NULL,0,0
1277030,45,Female,Palos Park,Illinois,USA,60464,0,0,0,NULL,0,NULL,0,0
1277035,46,Female,Seattle,Washington,USA,98112,0,0,0,NULL,0,NULL,0,0
1277044,45,Female,Ogden,Illinois,USA,61859,1,1,1,1277044,1,NULL,0,0
1277045,46,Female,Shelby,North Carolina,USA,28150,0,1,0,NULL,0,NULL,0,0
1277050,45,Female,West Chicago,Illinois,USA,60185,0,1,0,NULL,0,NULL,0,0
1277051,47,Female,Hannibal,Missouri,USA,63401,0,1,0,NULL,0,NULL,0,0
1277054,58,Male,Stockton,Illinois,USA,61085,0,1,0,NULL,0,NULL,0,0
1277058,49,Female,Chicago,Illinois,USA,60643,1,1,0,NULL,0,NULL,0,0
1277217,44,Female,Paoli,Pennsylvania,USA,19301,0,1,1,NULL,0,NULL,0,0
1277239,49,Female,Mokena,Illinois,USA,60448,0,1,0,NULL,0,NULL,0,0
1277247,48,Female,Orland Park,Illinois,USA,60467,0,1,0,NULL,0,NULL,0,0
1277252,77,Female,Monticello,Illinois,USA,61856,0,1,0,NULL,0,NULL,0,0
1277383,51,Female,Raleigh,North Carolina,USA,27603,0,1,0,NULL,0,NULL,0,0
1277553,44,Female,Fishers,Indiana,USA,46037,1,0,0,NULL,0,NULL,0,0
1277554,43,Female,Morton Grove,Illinois,USA,60053,0,1,0,NULL,0,NULL,0,0
1277555,43,Female,San Diego,California,USA,92128,1,1,1,NULL,0,NULL,0,0
1277650,54,Female,Jersey City,New Jersey,USA,7302,1,1,1,NULL,0,NULL,0,0
1287393,89,Female,,No State,USA,,0,0,0,NULL,0,NULL,0,0
1288472,44,Female,Champaign,Illinois,USA,61821,1,1,0,NULL,0,NULL,0,0
1288822,64,Female,Aurora,Colorado,USA,80047,0,1,0,NULL,0,NULL,0,0
1288935,60,Female,Harrogate,Tennessee,USA,37752,1,1,0,NULL,0,NULL,0,0
1289109,43,Female,Dyer,Indiana,USA,46311,0,1,1,1289109,2,NULL,0,0
1290730,81,Female,Summit,Illinois,USA,60501,0,1,0,NULL,0,NULL,0,0
1295114,79,Male,Elmhurst,Illinois,USA,60126,1,1,0,1295114,1,NULL,0,0
129680,77,Female,Charlottesville,Virginia,USA,22901,0,1,1,NULL,0,129680,315,1
129770,73,Female,Northville,Michigan,USA,48168,0,1,1,NULL,0,NULL,0,0
129778,71,Male,Rochester,New York,USA,14619,1,0,0,NULL,0,129778,270,1
129874,74,Female,Springfield,Illinois,USA,62702,1,1,1,NULL,0,NULL,0,0
130038,62,Female,Marion,Indiana,USA,46953,1,1,0,NULL,0,NULL,0,0
130054,65,Female,Harrisville,Pennsylvania,USA,16038,1,1,1,NULL,0,130054,1050,1
130084,83,Female,Bloomington,Illinois,USA,61704,0,1,0,NULL,0,130084,100,1
1300992,46,Female,Tucson,Arizona,USA,85748,0,1,1,NULL,0,NULL,0,0
1301036,52,Female,Springfield,Illinois,USA,62711,1,1,1,1301036,1,NULL,0,0
1301074,52,Female,Reno,Nevada,USA,89521,1,1,1,NULL,0,NULL,0,0
1301088,66,Female,Springfield,Illinois,USA,62704,0,1,0,NULL,0,NULL,0,0
1301135,49,Female,Orange,California,USA,92867,1,1,0,1301135,1,NULL,0,0
1301136,60,Female,Rock Island,Illinois,USA,61201,1,1,0,NULL,0,NULL,0,0
1301200,42,Female,Bloomington,Illinois,USA,61705,1,1,1,1301200,1,NULL,0,0
1301238,62,Female,Springfield,Illinois,USA,62704,1,1,0,NULL,0,NULL,0,0
1302298,79,Female,Flossmoor,Illinois,USA,60422,0,1,1,NULL,0,NULL,0,0
1306153,87,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1308785,79,Female,Calumet City,Illinois,USA,60409,0,1,0,NULL,0,NULL,0,0
1308990,83,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1311569,100,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1313170,77,Male,Oak Lawn,Illinois,USA,60453,0,1,0,NULL,0,NULL,0,0
1313714,75,Female,East Syracuse,New York,USA,13057,1,1,1,NULL,0,1313714,3290,1
1314054,74,Female,Media,Pennsylvania,USA,19063,0,1,0,NULL,0,NULL,0,0
1314056,74,Male,Daytona Beach,Florida,USA,32118,0,1,0,NULL,0,NULL,0,0
131416,77,Female,Terre Haute,Indiana,USA,47803,1,1,0,NULL,0,NULL,0,0
1315206,44,Female,Richmond,Texas,USA,77407,0,1,0,NULL,0,NULL,0,0
1315364,82,Female,Tryon,North Carolina,USA,28782,0,1,0,NULL,0,NULL,0,0
1315727,83,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1315890,76,Male,Springfield,Illinois,USA,62704,0,0,0,NULL,0,NULL,0,0
1315921,93,Female,,No State,USA,,0,1,0,NULL,0,1315921,10,1
131602,64,Female,Greenville,South Carolina,USA,29607,0,1,1,NULL,0,131602,45,1
1316306,98,Female,,No State,USA,,0,0,0,NULL,0,NULL,0,0
131632,74,Female,Milwaukee,Wisconsin,USA,53209,0,1,1,NULL,0,131632,25,1
1316372,76,Female,Cottonwood,Arizona,USA,86326,0,1,0,NULL,0,1316372,55,1
1316607,45,Female,Sandy,Utah,USA,84092,0,1,0,NULL,0,NULL,0,0
1316687,70,Female,Machesney Park,Illinois,USA,61115,1,1,0,NULL,0,NULL,0,0
1316780,48,Female,Menlo Park,California,USA,94025,0,1,1,NULL,0,NULL,0,0
1316817,47,Male,East Peoria,Illinois,USA,61611,1,1,0,NULL,0,NULL,0,0
1316989,46,Female,Warsaw,Indiana,USA,46581,0,1,0,NULL,0,NULL,0,0
1317004,51,Female,Troy,Illinois,USA,62294,0,1,1,NULL,0,NULL,0,0
1317078,44,Female,Springfield,Illinois,USA,62704,0,1,1,NULL,0,NULL,0,0
1327717,79,Female,Chicago,Illinois,USA,60649,0,0,0,NULL,0,NULL,0,0
1329943,82,Male,,No State,USA,,0,0,0,NULL,0,NULL,0,0
1330184,79,Male,Tacoma,Washington,USA,98408,1,1,0,NULL,0,NULL,0,0
1331855,78,Male,Libertyville,Illinois,USA,60048,1,1,1,NULL,0,NULL,0,0
1331864,60,Female,Champaign,Illinois,USA,61821,1,1,1,NULL,0,1331864,400,1
1333041,44,Female,Springfield,Illinois,USA,62704,1,1,1,NULL,0,NULL,0,0
1333402,44,Female,Champaign,Illinois,USA,61822,1,1,0,NULL,0,NULL,0,0
1334236,80,Male,,No State,USA,,0,1,0,NULL,0,1334236,55,1
1334676,105,Female,San Francisco,California,USA,94114,0,0,0,NULL,0,NULL,0,0
1336493,81,Male,Jensen Beach,Florida,USA,34957,0,1,0,NULL,0,NULL,0,0
1338315,76,Female,Springfield,Illinois,USA,62702,1,1,0,NULL,0,NULL,0,0
1338696,44,Male,Edwardsville,Illinois,USA,62025,0,1,0,NULL,0,NULL,0,0
1339007,82,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1339666,79,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1339773,103,Female,,No State,USA,,0,0,0,NULL,0,NULL,0,0
1339774,93,Female,,No State,USA,,0,1,0,NULL,0,1339774,75,1
1339855,76,Male,Shoreview,Minnesota,USA,55126,1,1,0,NULL,0,1339855,150,1
1339863,76,Female,Roseburg,Oregon,USA,97470,0,1,0,NULL,0,NULL,0,0
1343198,63,Female,Dawson,Illinois,USA,62520,0,1,1,NULL,0,NULL,0,0
1343243,44,Female,Northbrook,Illinois,USA,60062,0,1,0,NULL,0,NULL,0,0
1343365,43,Female,Champaign,Illinois,USA,61822,1,1,1,NULL,0,1343365,125,1
1343366,42,Female,Champaign,Illinois,USA,61820,0,1,0,NULL,0,NULL,0,0
1343871,74,Male,Goshen,Indiana,USA,46526,0,0,0,NULL,0,NULL,0,0
1343873,74,Female,West Bend,Wisconsin,USA,53095,0,1,1,NULL,0,1343873,50,1
1344275,75,Male,Mundelein,Illinois,USA,60060,0,1,1,NULL,0,NULL,0,0
1344293,74,Female,Pillager,Minnesota,USA,56473,0,1,0,NULL,0,NULL,0,0
1344639,48,Female,West Peoria,Illinois,USA,61604,0,0,0,NULL,0,NULL,0,0
1344928,65,Female,Decatur,Illinois,USA,62521,1,1,0,NULL,0,NULL,0,0
1345056,53,Female,Quincy,Illinois,USA,62305,1,1,0,NULL,0,NULL,0,0
1345057,61,Male,Spring Grove,Illinois,USA,60081,1,1,0,NULL,0,NULL,0,0
1347254,62,Female,Peoria,Illinois,USA,61615,0,1,1,NULL,0,NULL,0,0
1347292,51,Female,Seattle,Washington,USA,98109,0,1,1,1347292,2,NULL,0,0
1347368,42,Female,Champaign,Illinois,USA,61822,0,1,0,NULL,0,NULL,0,0
1347488,46,Female,Fort Myers,Florida,USA,33907,0,1,0,NULL,0,NULL,0,0
1347782,53,Female,Memphis,Tennessee,USA,38119,1,1,0,NULL,0,NULL,0,0
1347943,49,Female,Streator,Illinois,USA,61364,1,0,0,NULL,0,NULL,0,0
1348088,62,Female,,No State,USA,,1,1,0,NULL,0,NULL,0,0
1349021,55,Female,Philo,Illinois,USA,61864,1,1,1,1349021,11,NULL,0,0
1350289,44,Female,Chicago,Illinois,USA,60649,0,1,0,NULL,0,NULL,0,0
1351756,42,Female,Frisco,Texas,USA,75035,1,1,1,NULL,0,NULL,0,0
1351797,46,Male,Chicago,Illinois,USA,60611,0,1,0,NULL,0,NULL,0,0
1351890,54,Female,La Grange,Illinois,USA,60525,1,1,0,NULL,0,NULL,0,0
1351891,44,Female,Hainesville,Illinois,USA,60030,0,1,0,NULL,0,NULL,0,0
1351965,44,Female,Winfield,Illinois,USA,60190,0,1,0,NULL,0,NULL,0,0
1352057,43,Female,Ogden,Illinois,USA,61859,1,1,0,NULL,0,NULL,0,0
1352222,56,Female,Pontiac,Illinois,USA,61764,1,1,0,NULL,0,NULL,0,0
1354447,82,Female,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1354762,65,Female,Kuna,Idaho,USA,83634,0,1,0,NULL,0,NULL,0,0
1354794,46,Female,Cypress,Texas,USA,77433,0,1,0,NULL,0,NULL,0,0
1354805,66,Female,Dekalb,Illinois,USA,60115,1,1,0,NULL,0,NULL,0,0
1354959,46,Female,Plainfield,New Jersey,USA,7062,1,1,1,NULL,0,NULL,0,0
1355002,46,Female,China Grove,North Carolina,USA,28023,1,1,0,NULL,0,NULL,0,0
1355372,75,Male,Indianapolis,Indiana,USA,46237,1,1,0,NULL,0,NULL,0,0
1355854,74,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1356378,47,Male,Rockford,Illinois,USA,61108,1,1,0,NULL,0,NULL,0,0
1356381,45,Female,Channahon,Illinois,USA,60410,1,1,1,NULL,0,NULL,0,0
1356513,48,Female,Rockford,Illinois,USA,61107,0,1,0,NULL,0,NULL,0,0
1356518,56,Female,Bloomington,Illinois,USA,61701,0,1,0,1356518,1,NULL,0,0
1356520,44,Female,Lafayette,Colorado,USA,80026,1,1,1,NULL,0,NULL,0,0
1357893,76,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1358612,76,Female,Fort Walton Beach,Florida,USA,32548,0,0,0,NULL,0,NULL,0,0
1358709,54,Female,Rockford,Illinois,USA,61114,1,1,1,NULL,0,NULL,0,0
1359195,67,Female,Tybee Island,Georgia,USA,31328,0,1,0,NULL,0,1359195,25,1
1359350,37,Female,Seattle,Washington,USA,98122,1,1,1,NULL,0,NULL,0,0
1360423,28,Female,Carbondale,Illinois,USA,62901,1,1,0,NULL,0,NULL,0,0
1363832,38,Male,Champaign,Illinois,USA,61820,1,1,0,1363832,2,1363832,175,1
1364144,54,Female,Beloit,Wisconsin,USA,53511,0,1,0,NULL,0,NULL,0,0
1364153,53,Female,Nora,Indiana,USA,46240,0,1,0,NULL,0,NULL,0,0
1364176,56,Female,Redwood City,California,USA,94063,0,1,0,NULL,0,NULL,0,0
1364189,54,Female,Chicago,Illinois,USA,60646,0,1,0,NULL,0,NULL,0,0
1364194,70,Female,Jacksonville,Florida,USA,32256,0,1,1,NULL,0,NULL,0,0
1364233,79,Female,Long Beach,California,USA,90802,1,1,0,NULL,0,NULL,0,0
1364237,74,Female,Mattoon,Illinois,USA,61938,1,1,0,NULL,0,NULL,0,0
1364275,93,Male,Mount Vernon,Illinois,USA,62864,1,1,0,NULL,0,NULL,0,0
1364295,66,Female,Monticello,Illinois,USA,61856,1,1,0,NULL,0,NULL,0,0
1364332,57,Female,Peru,Illinois,USA,61354,1,1,0,NULL,0,NULL,0,0
1364338,53,Female,Naperville,Illinois,USA,60564,1,1,0,NULL,0,NULL,0,0
1364386,57,Male,Albion,Illinois,USA,62806,0,1,0,NULL,0,NULL,0,0
1364434,55,Female,Champaign,Illinois,USA,61820,1,1,1,NULL,0,NULL,0,0
1364507,55,Female,Skokie,Illinois,USA,60076,0,1,0,NULL,0,NULL,0,0
1365859,55,Male,Channahon,Illinois,USA,60410,0,1,1,NULL,0,NULL,0,0
136659,74,Male,Livingston,Texas,USA,77399,0,1,1,NULL,0,136659,400,1
136678,77,Female,Summerfield,Florida,USA,34491,1,1,1,136678,1,136678,85,1
136713,47,Female,Champaign,Illinois,USA,61820,1,1,0,NULL,0,NULL,0,0
136722,93,Female,Sterling,Illinois,USA,61081,0,1,1,NULL,0,136722,290,1
1367727,0,Female,,No State,,,0,0,0,NULL,0,NULL,0,0
1368352,56,Female,Edwards,Illinois,USA,61528,0,1,0,NULL,0,NULL,0,0
1368356,59,Female,Wentzville,Missouri,USA,63385,0,1,1,NULL,0,NULL,0,0
1368470,55,Female,Dekalb,Illinois,USA,60115,1,1,1,NULL,0,1368470,105,1
1368527,53,Male,Chicago,Illinois,USA,60622,0,1,0,NULL,0,NULL,0,0
1368532,59,Female,Rockaway,New Jersey,USA,7866,0,0,0,NULL,0,NULL,0,0
1368622,65,Male,Des Plaines,Illinois,USA,60016,1,1,0,NULL,0,NULL,0,0
1368698,57,Female,Bloomington,Illinois,USA,61701,1,1,0,NULL,0,NULL,0,0
1368851,62,Female,Denver,Colorado,USA,80231,1,1,0,NULL,0,NULL,0,0
1368876,93,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1368928,52,Female,Del Mar,California,USA,92014,0,1,0,NULL,0,NULL,0,0
1368975,79,Female,Sarasota,Florida,USA,34231,0,1,0,NULL,0,NULL,0,0
1369874,33,Female,Pingree Grove,Illinois,USA,60140,0,1,1,NULL,0,1369874,20,1
1371132,52,Female,Gurnee,Illinois,USA,60031,0,1,0,NULL,0,NULL,0,0
1371144,56,Female,Tempe,Arizona,USA,85284,1,1,0,NULL,0,NULL,0,0
1371158,81,Male,Columbia,Missouri,USA,65203,1,1,0,1371158,1,NULL,0,0
1371216,71,Female,Knoxville,Tennessee,USA,37922,0,1,1,1371216,1,NULL,0,0
1371220,53,Female,Winchester,Virginia,USA,22601,0,1,0,NULL,0,NULL,0,0
1371255,55,Female,Neffsville,Pennsylvania,USA,17601,0,1,0,NULL,0,NULL,0,0
1371328,52,Female,Urbana,Illinois,USA,61802,1,1,0,NULL,0,NULL,0,0
1372792,53,Female,San Jose,California,USA,95124,0,1,0,NULL,0,NULL,0,0
1372851,59,Male,Naperville,Illinois,USA,60563,1,1,1,NULL,0,NULL,0,0
1372872,59,Female,Charleston,South Carolina,USA,29412,1,1,0,NULL,0,NULL,0,0
1372933,63,Female,Huntsville,Alabama,USA,35803,0,1,0,NULL,0,NULL,0,0
1372986,60,Female,West Frankfort,Illinois,USA,62896,1,1,0,NULL,0,NULL,0,0
1372988,67,Male,Canton,Illinois,USA,61520,1,1,0,NULL,0,NULL,0,0
1373058,54,Female,Springfield,Illinois,USA,62704,0,1,0,NULL,0,NULL,0,0
13766,27,Female,Chicago,Illinois,USA,60653,1,1,0,NULL,0,NULL,0,0
137859,58,Female,South Whitley,Indiana,USA,46787,1,1,1,NULL,0,137859,150,1
137875,72,Female,Rockford            ,Illinois,USA,61114,1,1,1,NULL,0,137875,100,1
137943,67,Male,Tempe,Arizona,USA,85282,1,1,1,137943,5,137943,26615,1
137954,58,Female,Goshen,Indiana,USA,46528,1,1,1,NULL,0,137954,575,1
138093,67,Male,Columbus,Indiana,USA,47203,1,1,1,NULL,0,138093,285,1
138112,57,Female,Sacramento,California,USA,95864,1,1,0,NULL,0,138112,25,1
138206,47,Female,Riverdale,Georgia,USA,30274,1,1,0,NULL,0,138206,25,1
138272,67,Male,Surfside,Florida,USA,33154,1,1,1,138272,5,138272,3300,1
138294,60,Female,Amherst,Ohio,USA,44001,0,1,1,NULL,0,138294,25,1
138538,45,Male,Chicago,Illinois,USA,60647,1,1,0,NULL,0,NULL,0,0
138560,68,Female,Coatesville,Pennsylvania,USA,19320,1,1,0,NULL,0,138560,150,1
1387964,30,Female,Oswego,Illinois,USA,60543,1,1,0,NULL,0,NULL,0,0
1390027,51,Female,Plainfield,Illinois,USA,60586,1,0,0,NULL,0,NULL,0,0
1390047,59,Female,Lake In the Hills,Illinois,USA,60156,0,0,0,NULL,0,NULL,0,0
1390174,52,Female,Summit,Mississippi,USA,39666,0,1,0,NULL,0,NULL,0,0
1390216,60,Female,Scottsdale,Arizona,USA,85250,1,1,0,NULL,0,NULL,0,0
1390262,61,Female,Huntingtown,Maryland,USA,20639,1,1,0,NULL,0,NULL,0,0
1391557,64,Female,Springfield,Missouri,USA,65807,0,0,0,NULL,0,NULL,0,0
1391675,55,Male,Fircrest,Washington,USA,98466,1,1,0,NULL,0,NULL,0,0
1391678,55,Female,Camden,Arkansas,USA,71701,0,1,0,NULL,0,NULL,0,0
1391802,56,Female,Bettendorf,Iowa,USA,52722,1,1,0,NULL,0,NULL,0,0
1391899,57,Female,Vandalia,Illinois,USA,62471,0,1,0,NULL,0,NULL,0,0
1393601,31,Female,Chicago,Illinois,USA,60625,1,0,0,1393601,4,NULL,0,0
1401853,52,Female,Collierville,Tennessee,USA,38017,1,1,1,NULL,0,NULL,0,0
1401958,52,Female,Auburn,Illinois,USA,62615,0,1,0,NULL,0,NULL,0,0
1402559,26,Female,Northbrook,Illinois,USA,60062,1,1,0,NULL,0,1402559,1,1
1402732,76,Male,,No State,USA,,0,1,0,NULL,0,NULL,0,0
1403287,75,Female,Saint Joseph,Missouri,USA,64507,0,1,0,NULL,0,NULL,0,0
1405897,57,Female,New Ulm,Minnesota,USA,56073,1,1,0,NULL,0,NULL,0,0
